transcription,file_name
"Également appelés dosages in situ, ils consistent à doser, lors d'une cytoponction, une substance marqueur d'une pathologie. Ainsi la thyroglobuline est le marqueur du tissu thyroïdien et sa découverte dans le produit de ponction d'une adénopathie est en faveur d'une métastase d'un cancer thyroïdien de souche vésiculaire (58). De même, la thyrocalcitonine est en faveur d'un cancer médullaire et la parathormone en faveur d'un tissu parathyroïdien. Ces dosages s'effectuent en rinçant l'aiguille qui a servi à la cytoponction (et après qu'on a réalisé l'étalement) avec un millilitre de sérum physiologique poussé dans une seringue. ",
"Le système inclut également le pourcentage que chaque catégorie devrait représenter afin que chaque intervenant (cytopathologiste et préleveur) puisse auto-évaluer sa pratique. Ainsi les frottis non diagnostiques ne devraient pas dépasser 15 % (on doit viser 10 %). La première cytologie est diagnostique dans 65 à 68 % des cas (bénins : 60 % ; malins : 5 à 8 %). Le reste constitue  6 Noninvasive follicular thyroid neoplasm with papillary-like nuclear features (NIFTP) considérés comme bénins. HAS  Exploration des pathologies thyroïdiennes chez l'adulte : pertinence et critères de qualité de l'échographie, pertinence de la cytoponction échoguidée  septembre 2021 29 les indéterminés (dont 2 à 8 % de suspects qui seront opérés). Ce sont eux qui posent les principaux problèmes de conduite à tenir. ",
"L'hyperthyroïdie infraclinique (encore appelée fruste ou asymptomatique) correspondant aux cas où la symptomatologie est fruste et où la biologie est perturbée (le taux de TSH est bas, les taux de T4 et/ou de T3 sont normaux ou à la limite supérieure de la normale).   La TSH, la T4 libre (T4L) et la T3 libre (T3L) ont été qualifiées d'anormales lorsque leurs valeurs étaient supérieures ou inférieures aux bornes de normalité données par le laboratoire",
"En ce qui concerne les conditions de prélèvement et d'analyse, il est recommandé ce qui suit : Le biologiste doit indiquer la méthode d'analyse utilisée et préciser les valeurs de l'intervalle de référence à prendre en compte pour l'interprétation. La méthode de dosage de la TSH fait appel de préférence aux dosages de 3e génération",
"Une fois le dosage de la TSH effectué, le sérum devrait être conservé au laboratoire (au maximum 7 jours à + 4 °C). Ceci permettrait d'effectuer les éventuels examens de seconde intention qui seraient nécessaires sans avoir à reprélever le patient. Lorsqu'un dosage de T4 ou de T3 est nécessaire il est recommandé de doser uniquement la fraction libre des hormones. Les examens utiles au diagnostic positif de l'hyperthyroïdie, sans préjuger de l'étiologie, sont : la TSH, la T4L et exceptionnellement la T3L (hyperthyroïdie à T3). Quant à la surveillance, il s'y ajoute les anticorps antirécepteurs de la TSH dans le cas d'une maladie de Basedow.",
"la TSH est basse voire indétectable et la T4L élevée : hyperthyroïdie franche ,une TSH basse voire indétectable avec un dosage de la T4L normal ou limite, poursuivre impérativement le bilan par un dosage de la T3 libre  chez un patient symptomatique, T3L augmentée : hyperthyroïdie à T3, chez un patient paucisymptomatique ou monosymptomatique, T3 libre normale : hyperthyroïdie infraclinique  cas particulier : lorsque la TSH est basse, mais voisine de l'intervalle de référence, il est recommandé, si la conviction clinique persiste, d'effectuer un nouveau dosage de la TSH avec une méthode de 3e génération connue pour sa bonne spécificité et un dosage de la T4L. ",
"La TSH est élevée Lorsque la TSH est élevée et la conviction clinique d'hyperthyroïdie persiste, le dosage de la T4L doit être réalisé en seconde intention. Une T4L élevée évoquera une hyperthyroïdie d'origine hypothalamo-hypophysaire ou un syndrome de résistance aux hormones thyroïdiennes.",
"SURVEILLANCE BIOLOGIQUE D'UNE HYPERTHYROÏDIE  Aucune étude n'a été faite à ce jour, évaluant différentes stratégies de surveillance à court, moyen ou long terme.  HYPERTHYROÏDIE PATENTE Les modalités de la surveillance biologique de l'hyperthyroïdie avérée dépendent du type de traitement.",
"Traitement par antithyroïdiens de synthèse (ATS) À la phase d'acquisition de l'euthyroïdie , après instauration du traitement, un dosage de la T4L ou de la T3L (s'il s'agit d'une hyperthyroïdie à T3) est à réaliser à partir de la 4e semaine. L'obtention de l'euthyroïdie est affirmée par la normalisation de la T4L (ou de la T3L) dont le dosage est répété selon la clinique. Le dosage de la TSH n'est d'aucune utilité à cette phase du traitement.  À la phase d'entretien, une fois l'euthyroïdie obtenue (notamment en cas de maladie de Basedow), les modalités de surveillance dépendent de l'option thérapeutique. Soit le traitement est poursuivi par ATS seul, soit des hormones thyroïdiennes sont associées pour compenser une hypothyroïdie iatrogène induite par les ATS à dose fixe. Dans le premier cas, le dosage de T4L (ou T3L) est à répéter (en fonction des données cliniques) pour adapter la dose des ATS. ",
"Dans le second cas, le plus courant, il suffit de doser la TSH et la T4L (ou T3L) tous les 3 à 4 mois durant toute la période de traitement restante (la durée totale est en moyenne de 18 mois).  En raison de la toxicité hématologique des ATS, une surveillance de la NFS et des plaquettes est indispensable tout au long du traitement : tous les 10 jours pendant les Diagnostic et surveillance biologiques de l'hyperthyroïdie de l'adulte ANAES",
"Le dosage des anticorps antirécépteurs de la TSH est utile dans la prédiction d'une récidive de la maladie de Basedow (grade B). Lorsqu'ils restent élevés à la fin du traitement médical, la rechute est quasi inéluctable et précoce. Une surveillance annuelle clinique et biologique en cas d'anomalie clinique (TSH, T4L ou T3L) est nécessaire dans les 2 à 3 années suivant l'arrêt du traitement en raison du risque de récidive. 
Traitement par iode radioactif Les patients traités par l'iode radioactif doivent être contrôlés toutes les 4 à 6 semaines par un dosage de la T4L (ou de la T3L) durant les 3 premiers mois de traitement. Par la suite la surveillance se fera selon la situation clinique. L'objectif du traitement étant d'éradiquer l'hyperthyroïdie au prix d'un risque important d'hypothyroïdie à moyen ou à long terme, il est recommandé de doser la TSH et la T4L dans les 3 à 6 mois 
qui suivent le traitement. Une surveillance annuelle basée sur le dosage de la TSH seule est recommandée dans le but de reconnaître une éventuelle hypothyroïdie iatrogène ou une récidive de l'hyperthyroïdie.    Traitement chirurgical Après thyroïdectomie, la surveillance postopératoire se fonde sur le dosage de la TSH et de la T4L dès le premier mois, puis tous les 3 mois pendant 1 an. Par la suite la surveillance sera annuelle avec dosage de la TSH.",
"Hyperthyroïdie fruste ou infraclinique Elle est définie par une diminution isolée de la TSH. En cas d'abstention thérapeutique, un suivi clinique et biologique (TSH complété ou pas par T4L et T3L) est réalisé à 3 mois puis tous les 6 mois, si nécessaire.  Hyperthyroïdie et amiodarone Il est recommandé de réaliser de façon systématique un dosage de la TSH avant l'instauration d'un traitement par l'amiodarone. En cours de traitement, la TSH doit être dosée tous les 6 mois à 12 mois y compris l'année qui suit l'arrêt du traitement et en cas de signes d'appel clinique de dysthyroïdie.",
"Lorsque la TSH est abaissée, faire un dosage de la T4L et de la T3L : – si la T4L est normale ou à peine augmentée et la T3L normale, l'interruption de l'amiodarone est à discuter avec le cardiologue. Une surveillance clinique et biologique est à renforcer (contrôle de TSH, T4L et T3L tous les 2 à 3 mois jusqu'à normalisation de la TSH)  si la T4L et la T3L sont augmentées, l'hyperthyroïdie est patente. L'interruption de l'amiodarone est quasi impérative sauf cas exceptionnels (arythmie ventriculaire maligne). La surveillance rejoint celle d'une hyperthyroïdie patente.  Hyperthyroïdie et grossesse – Diagnostic  En présence d'une conviction clinique de thyrotoxicose, il est recommandé d'effectuer un dosage de la TSH et de la T4L (et de la T3L, si la T4L est normale). En cas de  maladie de Basedow, un dosage des anticorps antirécepteurs de la TSH est aussi indispensable pour évaluer le risque de thyrotoxicose fœtale. – Surveillance Chez une femme enceinte traitée par ATS, une surveillance rapprochée (toutes les 2 à 4 semaines) fondée sur le dosage de T4L ou T3L (hyperthyroïdie à T3) est nécessaire jusqu'à l'acquisition de l'euthyroïdie (normalisation du taux de l'hormone thyroïdienne en cause).",
"La chirurgie en semi-urgence est réservée aux formes graves, avec complications cardiaques, altération de l'état général, pour lesquels l'aggravation malgré une thérapeutique médicamenteuse maximale fait craindre une évolution fatale. Des données récentes insistent sur l'intérêt d'une indication de thyroïdectomie relativement précoce chez les sujets fragiles afin de leur éviter les complications de la corticothérapie [15]. La plasmaphérèse (si elle est bien tolérée sur le plan volémique) permet en 1 ou 2 séances de normaliser ou presque le taux d'hormones libres et de pratiquer une anesthésie générale dans de meilleures conditions de sécurité. Le traitement par le radio-iode est impossible en cas de scintigraphie blanche et nécessite de fortes activités dans les autres cas en raison de l'effet de dilution isotopique, ce qui impose une hospitalisation de quelques jours.",
"Hyperthyroïdie fruste ou infraclinique Elle est définie par une diminution isolée de la TSH. En cas d'abstention thérapeutique, un suivi clinique et biologique (TSH complété ou pas par T4L et T3L) est réalisé à 3 mois puis tous les 6 mois, si nécessaire.  Hyperthyroïdie et amiodarone Il est recommandé de réaliser de façon systématique un dosage de la TSH avant l'instauration d'un traitement par l'amiodarone. En cours de traitement, la TSH doit être dosée tous les 6 mois à 12 mois y compris l'année qui suit l'arrêt du traitement et en cas de signes d'appel clinique de dysthyroïdie. Lorsque la TSH est abaissée, faire un dosage de la T4L et de la T3L : – si la T4L est normale ou à peine augmentée et la T3L normale, l'interruption de l'amiodarone est à discuter avec le cardiologue. Une surveillance clinique et biologique est à renforcer (contrôle de TSH, T4L et T3L tous les 2 à 3 mois jusqu'à normalisation de la TSH) ; – si la T4L et la T3L sont augmentées, l'hyperthyroïdie est patente. L'interruption de l'amiodarone est quasi impérative sauf cas exceptionnels (arythmie ventriculaire maligne). La surveillance rejoint celle d'une hyperthyroïdie patente.  Hyperthyroïdie et grossesse – Diagnostic  En présence d'une conviction clinique de thyrotoxicose, il est recommandé d'effectuer un dosage de la TSH et de la T4L (et de la T3L, si la T4L est normale).",
"Les maladies de la thyroïde, dont l'hypothyroïdie et l'hyperthyroïdie, sont fréquentes en France. Encore aujourd'hui, leur prise en charge et leur suivi ne sont pas toujours optimaux. Après avoir publié des travaux sur la pertinence des soins et des examens d'imagerie dans l'exploration de ces pathologies, la Haute Autorité de santé publie aujourd'hui des recommandations complètes pour améliorer la prise en charge des personnes atteintes d'hyperthyroïdie ou d'hypothyroïdie. Elle distingue dans ce dernier cas, la situation spécifique des femmes enceintes ou ayant un projet de grossesse et des personnes âgées de plus de 65 ans.
Les dysfonctionnements de la thyroïde (ou dysthyroïdies) toucheraient environ 2 % de la population française[1]. On distingue l'hypothyroïdie, liée à une diminution ou à une absence de production des hormones thyroïdiennes, et l'hyperthyroïdie, conséquence d'un excès d'hormones thyroïdiennes.",
"La Haute Autorité de santé a déjà publié des travaux sur les maladies thyroïdiennes : en 2019, une fiche sur la pertinence des soins de l'hypothyroïdie qui regroupe 10 messages courts sur le diagnostic, le traitement et le suivi des patients, puis en 2021 une fiche sur la pertinence des examens d'imagerie dans l'exploration des pathologies thyroïdiennes, réalisée en partenariat avec le G4[2].
Aujourd'hui, la HAS publie un socle complet de recommandations de bonne pratique sur la prise en charge des dysthyroïdies. Elle y décrit, pour chacune, les étapes du diagnostic, les examens biologiques à réaliser, les stratégies thérapeutiques ainsi que le suivi adapté.
Comme dans ses travaux précédents, la HAS réaffirme la nécessité de n'utiliser les bilans biologiques thyroïdiens que lorsqu'ils sont pertinents. Elle formule également des recommandations spécifiques concernant l'hypothyroïdie de la personne âgée et de la femme enceinte ou ayant un projet de grossesse, deux populations pour lesquelles le diagnostic et les traitements sont à adapter.",
"La HAS rappelle que la prise en charge d'une dysthyroïdie se fait dans le cadre d'une décision médicale partagée tenant compte des préférences des patients après explication par le praticien des différentes options thérapeutiques avec leurs avantages et inconvénients.
La HAS met également à disposition des professionnels de santé six arbres décisionnels déclinant la prise en charge des différentes situations ainsi que deux fiches de synthèse.
Hypothyroïdie : un diagnostic et une prise en charge adaptés selon le profil du patient",
"Le dosage des anticorps anti-TPO (thyroperoxydase) n'est pas nécessaire pour le diagnostic d'hypothyroïdie. Il est utile pour rechercher une origine auto-immune de la maladie (par exemple, une maladie de Hashimoto) et sera enclenché par le médecin s'il cherche à comprendre l'origine d'une d'hypothyroïdie confirmée.
La HAS rappelle que les examens d'imagerie ne sont pas utiles dans la prise en charge de l'hypothyroïdie, exceptées dans des indications précises qu'elle a déjà mentionnées lors de ses précédents travaux.
En cas d'hypothyroïdie avérée, l'instauration d'un traitement par lévothyroxine est indiquée. En revanche, il n'est pas systématique en cas d'hypothyroïdie fruste. Pour ces patients, le traitement doit être discuté en prenant en compte le contexte clinique, le risque d'évoluer vers une forme avérée et le ressenti de la personne.",
"Une évaluation ciblée et un diagnostic fondé sur le dosage de la TSH seule
Quel que soit le profil du patient, si la présence de plusieurs symptômes fait suspecter une hypothyroïdie, la HAS recommande la réalisation des analyses biologiques de manière séquencée, selon un procédé appelé "" en cascade "" : le médecin établit une seule et même ordonnance dans laquelle il liste les différents dosages utiles, à commencer par celui de la thyréostimuline (TSH). Un seul prélèvement sanguin est réalisé, le biologiste n'enclenchant les dosages complémentaires que si le résultat de la TSH est d'emblée anormal (ou confirmé anormal après quelques semaines). Cette modalité de prescription permet d'éviter des prises de sang répétées et inutiles pour la personne. Pour les patients dont le dosage de la TSH est anormal, le laboratoire d'analyse dosera la tétra-iodothyronine libre (T4L) pour distinguer une hypothyroïdie avérée d'une hypothyroïdie fruste. ",
"Le seul fait d'avoir plus de 65 ans ne justifie pas de réaliser un dosage de la TSH pour dépister une hypothyroïdie. Celui-ci est recommandé dans certaines situations : si des signes cliniques évocateurs font suspecter une hypothyroïdie, lors de la découverte d'un déclin cognitif récent, si des troubles neurocognitifs connus s'aggravent de manière inexpliquée ou encore en cas de traitement par amiodarone. En effet, les hypothyroïdies liées aux traitements médicamenteux comme l'amiodarone prescrit en cas de troubles du rythme cardiaque, sont potentiellement plus fréquentes chez les personnes âgées. Si elles n'impliquent pas nécessairement une décision de traitement par lévothyroxine, une surveillance régulière de la TSH est néanmoins requise.
Pour interpréter le résultat, la HAS recommande d'adapter la valeur haute de référence de la TSH à l'âge des personnes lorsqu'elles ont plus de 60 ans.
Par ailleurs, si l'instauration d'un traitement par lévothyroxine est nécessaire, celui-ci doit débuter à une faible posologie.",
"La HAS rappelle que la prise en charge d'une hypothyroïdie peut être réalisée par le médecin généraliste. Néanmoins une consultation avec un endocrinologue est recommandée dans certains cas : patient non équilibré, antécédent de cardiopathie ischémique, présence d'un nodule, d'un goitre, grossesse ou désir de grossesse.
Après 65 ans, le diagnostic, le traitement et le suivi de l'hypothyroïdie doivent être adaptés 
Le vieillissement s'accompagne de modifications anatomiques et fonctionnelles progressives de la thyroïde. Il est donc important pour les professionnels de santé de distinguer ce qui relève d'un processus physiologique d'une pathologie thyroïdienne pouvant conduire à une hypothyroïdie.
",
"Chez les femmes ayant des risques accrus de développer une hypothyroïdie (antécédants familiaux de dysthyroïdies, maladies auto-immune…), ou rencontrant des difficultés de procréation (infertilité, fausses couches…) ou encore en parcours PMA, la HAS recommande de doser la TSH en période préconceptionnelle ou en début de grossesse.
L'évaluation de la fonction thyroïdienne se fait comme pour tous les patients, par le dosage de la TSH seule. Toutefois, les valeurs seuils doivent être adaptées en fonction du trimestre de grossesse.",
"La grossesse entraine d'importantes variations physiologiques de la fonction thyroïdienne : on estime que l'activité de la thyroïde augmente d'environ 50 % pour maintenir l'équilibre thyroïdien et compenser les besoins. En cas d'hypothyroïdie maternelle avérée, il peut y avoir des conséquences pour la mère et le fœtus (fausse couche, naissance prématurée, faible poids de naissance, troubles d'apprentissage…).
C'est la raison pour laquelle il est impératif d'informer les femmes en âge de procréer (ou qui ont un projet de grossesse), et ayant une hypothyroïdie connue et traitée, de l'importance de consulter rapidement leur médecin dès connaissance de la grossesse. Les doses de lévothyroxine doivent alors être majorées de 20 % à 30 % en début de grossesse. Dans l'éventualité où la patiente n'a pas accès rapidement à un médecin et si elle n'a pas d'ordonnance établie à l'avance avec des doses augmentées, elle doit augmenter d'elle-même ses doses de lévothyroxine en attendant la consultation. Pour ce faire, elle devra prendre 2 doses quotidiennes de plus par semaine soit 9 comprimés par semaine au lieu de 7 (par exemple, 2 comprimés au lieu de 1 comprimé les lundi et jeudi et 1 comprimé les autres jours de la semaine).",
"En cas d'hypothyroïdie diagnostiquée en début de grossesse, la monothérapie par la lévothyroxine est le traitement de référence.
Chez la femme enceinte, la monothérapie par liothyronine est contre-indiquée.
Après l'accouchement, il est recommandé de diminuer la dose de lévothyroxine, à la dose préconceptionnelle et de doser la TSH six semaines après cette diminution. Si le traitement a été introduit durant la grossesse, l'arrêt du traitement par levothyroxine est possible après avis spécialisé, notamment en cas de faible dose.",
"Face à des symptômes évocateurs d'hyperthyroïdie (palpitations, nervosité, irritabilité…), la confirmation du diagnostic repose sur le seul dosage de la TSH. D'autres examens biologiques peuvent être effectués en cascade (c'est-à-dire à partir d'une même ordonnance et d'un même prélèvement sanguin) lorsque le résultat du dosage de la TSH est anormal, pour compléter le diagnostic (hyperthyroïdie fruste ou avérée), et déterminer la cause de la maladie (maladie de Basedow, adénome toxique…).
Le recours à l'imagerie n'est, elle, utile que dans des cas précis, par exemple lorsque la palpation révèle des nodules ou des ganglions cervicaux suspects, ou lorsqu'un traitement radical est envisagé (irathérapie[6] ou chirurgie).
La HAS rappelle que la scintigraphie n'est pas indiquée dans le cadre du diagnostic d'une maladie de Basedow, la présence d'anticorps anti-récepteurs de la TSH suffisant à confirmer le diagnostic.",
"On estime que l'hyperthyroïdie touche environ 0,4 % de la population. Elle apparait en général entre 40 et 60 ans. Dans 70 % des cas, elle est la conséquence d'une maladie auto-immune, la maladie de Basedow. Le traitement de l'hyperthyroïdie repose, selon les cas, sur un traitement médical (antithyroïdiens de synthèse) ou radical (iode radioactif ou chirurgie). 
Pour diagnostiquer une hyperthyroïdie, le dosage de la TSH est suffisant en première intention
",
"Si c'est une maladie de Basedow qui est à l'origine de l'hyperthyroïdie, le traitement médical par antithyroïdien de synthèse pourra être poursuivi. En cas de nodules sécrétant des hormones thyroïdiennes (goitre multinodulaire toxique ou adénome toxique), le traitement de première intention est l'irathérapie.
La HAS rappelle que la chirurgie en cas d'hyperthyroïdie ne doit être pratiquée qu'en dernier recours et qu'en présence d'un goitre volumineux compressif ou en cas de suspicion de malignité, ou si un traitement radical par irathérapie n'est pas adapté.",
"L'initiation d'un traitement dépend de l'intensité de l'hyperthyroïdie, du contexte clinique ainsi que de la préférence du patient.
En cas d'hyperthyroïdie fruste, les patients ont peu, voire pas, de symptômes. Pour contrôler l'évolution de l'hyperthyroïdie de ces patients, la HAS recommande d'instaurer une surveillance avec un dosage de la TSH tous les 6 à 12 mois. Le traitement pourra être discuté avec le patient dans certaines situations spécifiques (comme en cas de pathologie cardiaque, de facteurs de risques cardiovasculaires ou d'ostéoporose).
En revanche, l'hyperthyroïdie avérée requiert la mise en route d'un traitement, par antithyroïdiens de synthèse car la priorité est de restaurer un fonctionnement normal de la thyroïde. Une fois cet objectif atteint, plusieurs options thérapeutiques sont ensuite possibles pour le long terme selon le contexte clinique et les préférences du patient : poursuite de ce traitement, traitement radical par irathérapie ou chirurgie.
",
"La TSH est l'hormone impliquée dans les dysfonctionnements de la thyroïde. Sa mesure par prise de sang permet de diagnostiquer une hyperthyroïdie ou une hypothyroïdie. On vous explique comment interpréter vos résultats.

",
"La TSH sert à réguler la quantité d'hormones thyroïdiennes, la T3 et la T4 dans le sang. Quand il y en a trop, la TSH baisse pour diminuer la production de T3 et de T4 par la thyroïde. A l'inverse, s'il n'y en a pas assez, elle augmente pour stimuler la production. ",
"La TSH se mesure par une simple prise de sang. Elle est habituellement comprise entre 0,4 et 4 mUI/l chez l'adulte, en sachant que ces taux peuvent varier selon les laboratoires et les techniques (source : Vidal). Il est inutile d'être à jeun pour le dosage ; si l'on est sous traitement antithyroïdien ou lévothyroxine, il est conseillé de faire ses prises de sang à la même heure pour ne pas fausser le dosage.

",
"Les problèmes thyroïdiens peuvent être liés à une atteinte soit de la glande thyroïde soit des glandes qui la commande et qui sont situées dans le cerveau, l'hypothalamus ou l'hypophyse. Quand elle est liée à un problème initial de thyroïde, l'hypothyroïdie, par atteinte initiale de la thyroïde, est caractérisée par une TSH élevée et des hormones thyroïdiennes basses. Le corps fonctionne au ralenti, on est frileux, constipé, angoissé on réfléchit moins vite. Une prise de poids est souvent constatée alors que l'on mange moins. 
L'hypothyroïdie peut entainer des troubles cardiaques, comme un rythme cardiaque trop lent (ce que l'on appelle une bradycardie), ou une tension artérielle trop basse.

",
"L'hyperthyroïdie se diagnostique quand la TSH est basse et la T4 et/ou la T3 élevée. C'est ce qu'on appelle une hyperthyroïdie, dont fait partie la maladie de Basedow. On parle d'hyperthyroïdie fruste ou asymptomatique quand seule la TSH est basse, sans symptôme clinique. 
Le corps est alors en ""hyperfonctionnement"" : le cœur bat plus vite, la respiration s'accélère, on perd du poids alors que l'on mange plus. La digestion est trop rapide, on a la diarrhée, on tremble et on a des troubles de l'humeur, avec une grande nervosité. On a souvent chaud. Une atteinte du cœur peut également survenir, le plus souvent sous la forme de tachycardie et de palpitations, ou d'élévation de la tension ou de ""fibrillation auriculaire parfois"" (le rythme cardiaque devient anarchique).",
"L'hypothyroïdie se traite en apportant de la lévothyroxine, entre 100 et 150 microgrammes par jour chez l'adulte. C'est ce que l'on appelle un traitement substitutif ou hormonothérapie substitutive, qui est recommandée à partir d'une TSH supérieure à 10 mUI/l. Le traitement est poursuivi à vie. Du fait d'un besoin accru en TSH, la prise en charge des femmes enceintes est spécifique : le traitement peut être justifié  que si la TSH est supérieure à 4 mUI/L. 
L'hyperthyroïdie se traite grâce à des antithyroïdiens de synthèse, comme le carbimazole, le thiamazol ou le propylthiouracile. Après l'obtention d'une TSH normale, ce qui peut prendre plusieurs semaines, le traitement est poursuivi durant 12 à 18 mois dans la maladie de Basedow. Une récidive peut survenir, d'où l'intérêt d'une surveillance pendant 2 à 3 ans. En cas de rechute, de goitre volumineux ou de projet de grossesse (le traitement ayant lieu avant la grossesse), une chirurgie ou un traitement par iode radioactif peut être indiqué.  
Si l'anomalie de la TSH est liée à un cancer de la thyroïdie, une thyroïdite d'Haschimoto ou à une hypothyroïdie dite centrale (quand la TSH est basse ou normale), une prise en charge particulière est nécessaire. ",
"Traitement initial de la maladie de Basedow.
Il fait appel aux antithyroïdiens de synthèse (ATS), par exemple : carbimazole ou thiamazol ou propylthiouracile per os. Les effets secondaires immuno-allergiques sont d'autant plus fréquents que la posologie est élevée. Le diagnostic de l'agranulocytose (PNN < 500/mm3) repose sur le dépistage (information du patient sur la conduite à tenir en cas de fièvre) et sur le contrôle de la NFS et des plaquettes tous les 10 jours pendant les 2 premiers mois et en cas d'infection fébrile, notamment ORL.
En cas de symptômes sévères et en l'absence de contre-indications, associer un bêtabloquant non cardiosélectif : propranolol 20 à 40 mg, 3 à 4 fois par jour, par exemple.",
"Son obtention est affirmée par la normalisation des hormones thyroïdiennes, T4 libre et/ou T3 libre, qui précède souvent celle de la TSH.
Les doses de l'ATS sont ensuite adaptées en fonction de la symptomatologie clinique et de dosages répétés de la TSH et des hormones thyroïdiennes.
Un traitement par lévothyroxine peut être introduit pour compenser une hypothyroïdie, en particulier si les ATS sont maintenus à dose fixe et/ou élevée (hyperthyroïdie sévère) : posologie moyenne initiale de lévothyroxine 50 à 100 microgramme par jour.",
"Maladie auto-immune à prédominance féminine (8 femmes pour 1 homme), elle représente la cause la plus fréquente d'hyperthyroïdie. Elle peut avoir un caractère familial (dans 15 % des cas).
Cliniquement, elle est caractérisée par l'association d'un goitre, d'une hyperthyroïdie et d'une ophtalmopathie (50 % des cas : exophtalmie, atteinte inflammatoire de l'œil et des annexes, atteinte musculaire, atteinte du nerf optique plus rarement). La dermopathie est rare mais spécifique (myxœdème pré-tibial, hippocratisme digital).
La recherche d'anticorps antirécepteurs de la TSH est positive dans plus de 90 % des cas. La scintigraphie n'est pas nécessaire sauf en cas de goitre nodulaire.
L'évolution de la maladie de Basedow est variable, la poussée pouvant guérir sous un traitement médical par ATS pendant une durée recommandée de 12 à 18 mois. Le risque de récidive n'est pas négligeable, concernant environ 50 % des cas, et justifie une surveillance jusqu'à 1 an après l'arrêt du traitement. Un avis spécialisé peut être utile. Un traitement radical peut s'envisager en l'absence de guérison (dans 15 % des cas). L'évolution de l'atteinte oculaire et sa sévérité ne sont pas corrélées au degré et à l'évolution de l'hyperthyroïdie. Elle justifie une prise en charge spécifique par des ophtalmologistes expérimentés",
"Le traitement doit être radical et souvent chirurgical de première intention après traitement médical pour obtenir l'euthyroïdie : lobectomie en cas de nodule, le plus souvent thyroïdectomie subtotale dans le goitre multinodulaire toxique. En cas de refus de la chirurgie par le patient ou de contre-indication chirurgicale, un traitement par l'iode radioactif est possible.
",
"Elle se caractérise par l'absence de symptomatologie clinique, une TSH basse et des T4 libre et T3 libre normales. Elle entraîne, en cas de méconnaissance du diagnostic, un risque élevé d'arythmie complète par fibrillation auriculaire (ACFA), avec une morbimortalité élevée (risque d'accident vasculaire cérébral ischémique). Une enquête étiologique est nécessaire avant de débuter une thérapeutique spécifique. Aucun essai thérapeutique n'a toutefois étudié l'efficacité des antithyroïdiens de synthèse ou de l'iode radioactif au cours de l'hyperthyroïdie infraclinique. L'attitude thérapeutique dépend de l'âge et de l'association à un goitre : soit surveillance clinique et biologique, soit traitement de l'hyperthyroïdie par les bêtabloquants, les antithyroïdiens de synthèse (ATS) à faible dose, voire par l'iode radioactif.
",
"Ce risque impose chez les femmes en âge de procréer une contraception et chez les femmes enceintes ou ayant un désir grossesse, la substitution du carbimazole et du thiamazol par le propylthiouracile, au moins en début de grossesse (ANSM, février 2019).
Le passage transplacentaire des ATS expose également au risque d'hypothyroïdie et de goitre fœtal. Il a été montré que le risque d'hypothyroïdie fœtale était diminué lorsque la T4 libre maternelle sous traitement était maintenue dans les valeurs hautes.",
"Mal contrôlée, l'hyperthyroïdie est responsable de complications obstétricales (prématurité, retard de croissance intra-utérin, fausse-couche spontanée). Le traitement repose sur les ATS à dose minimale pour obtenir une euthyroïdie (sans normaliser la TSH "" à tout prix "") pour obtenir des taux de T4 libre à la limite supérieure de la normale.
Le carbimazole ou le thiamazol sont associés à un risque malformatif, en particulier en cas d'administration au cours du premier trimestre : aplasie cutanée souvent localisée au niveau de la tête ; malformations crânio-faciales (atrésie choanale, dysmorphisme facial) ; anomalies de la paroi abdominale et du système gastro-intestinal ; communication inter-ventriculaire. ",
"L'échographie thyroïdienne est l'examen de référence pour caractériser le nodule, quel que soit son mode de découverte  doit être couplée à la scintigraphie (sauf contre-indication) en cas de TSH basse.  La cytoponction des nodules  doit être réalisée sous échoguidage (sauf exception) ses indications dépendent de l'évaluation échographique prédictive de malignité (score EUTIRADS), de la taille des nodules et d'un contexte à risque éventuel  en cas de nodule > 10 mm, elle est indiquée en fonction du score EU-TIRADS  en cas de nodule ≤ 10 mm, elle n'est pas indiquée sauf en cas de score EU-TIRADS 5 dans certaines situations (contexte à risque, nodule sous-capsulaire, isthmique, ganglion spécifique, extension extra-thyroïdienne,  en cas de nodule autonome ou de nodule purement kystique (sauf à visée décompressive ou évacuatrice), elle n'est généralement pas indiquée.",
"Un taux élevé d'anticorps antirécepteurs de la TSH peut être à l'origine d'hyperthyroïdie fœtale et de goitre fœtal, qui sera recherché systématiquement à l'échographie fœtale. À la naissance, l'hyperthyroïdie régresse en quelques semaines, seules les formes sévères nécessiteront un traitement.
L'allaitement est à éviter en raison du passage de l'ATS dans le lait maternel. Certains experts estiment qu'avec de faibles doses d'ATS (jusqu'à 20 mg de carbimazole ou 300 mg de PTU) et la prise du médicament à distance de la tétée, il est possible d'autoriser l'allaitement. Toutefois, en cas d'allaitement, l'utilisation du propylthiouracile est à préférer (passage faible dans le lait maternel), avec une surveillance régulière de l'enfant (incluant le dosage de la TSH).",
